frame_id,x,y
1041,1215,557
1042,1222,538
1043,1222,538
1044,1227,517
1045,1227,517
1046,1231,497
1047,1231,498
1048,1233,477
1049,1233,477
1050,1234,457
1051,1234,457
1052,1234,436
1053,1234,436
1054,1233,409
1055,1233,409
1056,1231,382
1057,1231,382
1058,1229,354
1059,1229,354
1060,1224,329
1061,1224,329
1062,1218,303
1063,1218,303
1064,1211,278
1065,1211,278
1066,1202,251
1067,1202,251
1068,1191,227
1069,1191,227
1070,1178,203
1071,1178,203
1072,1162,181
1073,1162,181
1074,1145,161
1075,1145,161
1076,1124,140
1077,1124,140
1078,1101,125
1079,1101,125
1080,1076,115
1081,1076,115
1082,1050,107
1083,1050,107
1084,1023,102
1085,1023,102
1086,997,102
1087,997,102
1088,969,103
1089,969,103
1090,942,106
1091,942,106
1092,916,110
1093,916,110
1094,891,115
1095,891,114
1096,865,119
1097,865,119
1098,839,124
1099,839,124
1100,814,129
1101,814,129
1102,788,134
1103,788,134
1104,762,140
1105,762,140
1106,737,145
1107,737,145
1108,711,151
1109,711,151
1110,686,157
1111,686,157
1112,660,164
1113,660,164
1114,636,172
1115,636,172
1116,610,180
1117,610,180
1118,586,188
1119,586,188
1120,561,196
1121,561,196
1122,537,206
1123,537,206
1124,513,217
1125,513,217
1126,489,229
1127,489,229
1128,466,240
1129,466,240
1130,443,252
1131,443,252
1132,421,266
1133,421,266
1134,399,281
1135,399,281
1136,378,297
1137,378,297
1138,357,313
1139,357,312
1140,338,330
1141,338,330
1142,319,348
1143,319,348
1144,301,367
1145,301,367
1146,283,387
1147,283,387
1148,267,407
1149,267,407
1150,252,428
1151,252,428
1152,237,450
1153,237,450
1154,223,472
1155,223,472
1156,211,495
1157,211,495
1158,200,518
1159,200,518
1160,193,536
1161,193,536
1162,188,555
1163,188,555
1164,187,574
1165,187,574
1166,190,593
1167,190,593
1168,197,611
1169,197,611
1170,208,626
1171,208,626
1172,222,639
1173,222,639
1174,238,651
1175,238,651
1176,254,660
1177,254,660
1178,272,668
1179,272,668
1180,290,675
1181,290,675
1182,308,680
1183,308,680
1184,326,685
1185,326,685
1186,345,689
1187,345,689
1188,363,692
1189,363,692
1190,382,694
1191,382,694
1192,401,695
1193,401,695
1194,420,696
1195,420,696
1196,440,697
1197,440,697
1198,459,697
1199,459,697
1200,477,697
1201,477,697
1202,495,696
1203,495,696
1204,514,695
1205,514,695
1206,532,695
1207,532,695
1208,550,693
1209,550,693
1210,568,689
1211,568,689
1212,585,685
1213,585,685
1214,603,679
1215,603,679
